instance	true	probability	assigned	uid	uname	forum	title	content	UserInfo_FollowCount	UserInfo_FollowedCount	UserInfo_FollowFollowedRatio	UserInfo_RegTime	UserInfo_HasMobile	UserInfo_HasBirth	UserInfo_HasSex	UserInfo_IsMale	UserInfo_IsFemale	UserInfo_IsGroupOwner	UserInfo_MaxLevel	UserInfo_FourmNum	UserInfo_LevelMean	UserInfo_LevelVar	UserInfo_NowLevel	UserInfo_UnamePattern0	UserInfo_UnamePattern1	UserInfo_UnamePattern2	UserInfo_UnameIsEnNum	UserInfo_IsQQName	ForumInfo_ForumInfo	ForumInfo_Level2Info	ForumInfo_Level1Info	ForumInfo_RankInfo	ForumInfo_RankMean	ForumInfo_RankVar	ForumInfo_NowRank	ForumInfo_FormTitleMatchRatio	ForumInfo_Level1Name0	ForumInfo_Level1Name1	ForumInfo_Level1Name2	ForumInfo_Level1Name3	ForumInfo_Level1Name4	ForumInfo_Level1Name5	ForumInfo_Level1Name6	ForumInfo_Level1Name7	ForumInfo_Level1Name8	ForumInfo_Level1Name9	ForumInfo_Level1Name10	ForumInfo_Level1Name11	ForumInfo_Level1Name12	ForumInfo_Level1Name13	ForumInfo_Level1Name14	ForumInfo_Level1Name15	ForumInfo_Level1Name16	ForumInfo_Level1Name17	ForumInfo_Level1Name18	ForumInfo_Level1Name19	ForumInfo_Level1Name20	ForumInfo_Level1Name21	ForumInfo_Level1Name22	ForumInfo_Level1Name23	ForumInfo_Level1Name24	ForumInfo_Level1Name25	ForumInfo_Level1Name26	ForumInfo_Level1Name27	ForumInfo_Level1Name28	ContentSim_AvgSimByThread1	ContentSim_AvgSimByForum	ContentSim_AvgSimByThread2	ContentSim_Top2ContentsSim	TitleSim_AvgSimByThread	TitleSim_AvgSimByForum	TitleSim_Top2TitleSim	RepeatString_TextLengthMean	RepeatString_TextLengthVar	RepeatString_TextCnLengthMean	RepeatString_TextCnLengthVar	RepeatString_NowLength	RepeatString_NowCnLength	RepeatString_NowCnRatio	RepeatString_CnRatio	RepeatString_ThreadTextLengthMean	RepeatString_ThreadTextLengthVar	RepeatString_ReplyTextLengthMean	RepeatString_ReplyTextLengthVar	UrlWeight_NowUrlScore	UrlWeight_NowHasVideo	UrlWeight_NowHasEmail	UrlWeight_NowHasPic	UrlWeight_UrlScoreAvg	UrlWeight_UrlScoreAvgMultTextLength	UrlWeight_UrlScoreMin	UrlWeight_UrlScoreMax	UrlWeight_UrlRatio	UrlWeight_PicRatio	UrlWeight_PicRatioMultTextLength	UrlWeight_EmailRatio	UrlWeight_VideoRatio	UrlWeight_VideoRatioMultTextLength	UrlWeight_AnyRatio	UrlWeight_AnyRatioMultTextLength	UrlWeight_UniqueUrlRatio	UrlWeight_UniquePicRatio	UrlWeight_UniqueVideoRatio	NumberWeight_NumRatio	NumberWeight_UniqueNumRatio	NumberWeight_DeformNumRatio	UnusualChar_	UnusualCn_UnusualCnPostsRatio	UnusualCn_UnusualCnRatio	DictMatch_WhiteTitleRatio	DictMatch_NowBlackTitleCount	DictMatch_NowGrayTitleCount	DictMatch_NowBlackTitleCount2	DictMatch_NowGrayTitleCount2	DictMatch_NowBlackContentCount	DictMatch_NowGrayContentCount	DictMatch_NowBlackContentCount2	DictMatch_NowGrayContentCount2	DictMatch_BlackTitleRatio	DictMatch_GrayTitleRatio	DictMatch_BlackTitleRatio2	DictMatch_GrayTitleRatio2	DictMatch_BlackContentPerPost	DictMatch_GrayContentPerPost	DictMatch_BlackContentPerPost2	DictMatch_GrayContentPerPost2	DictMatch_TitleModifyRatio	DictMatch_ContentModifyRatio	LanguageModel_NowLmScore	LanguageModel_NowFirstLmScore	LanguageModel_NowLastLmScore	LanguageModel_LmScoreAvg	LanguageModel_FirstLmScoreAvg	LanguageModel_LastLmScoreAvg	LanguageModel_BadLmScoreAvg	LanguageModel_BadFirstLmScoreAvg	LanguageModel_BadLastLmScoreAvg	LTrate_TrateNum	LTrate_NowTrateScore	LTrate_NowThreadTrateScore	LTrate_NowReplyTrateScore	LTrate_TrateMean	LTrate_TrateVar	LTrate_ThreadTrateMean	LTrate_ThreadTrateVar	LTrate_ReplyTrateMean	LTrate_ReplyTrateVar	LTrate_Bukets0	LTrate_Bukets1	LTrate_Bukets2	LTrate_Bukets3	LTrate_TBukets0	LTrate_TBukets1	LTrate_TBukets2	LTrate_TBukets3	LTrate_PBukets0	LTrate_PBukets1	LTrate_PBukets2	LTrate_PBukets3	LTrate_TrateMean2	LTrate_TrateMean3	LTrate_TrateMean4	LTrate_TrateMean5	IPInfo_RecentLocs	IPInfo_RecentIps	IPInfo_RecentIpPrefix3	IPInfo_RecentIpPrefix2	IPInfo_RecentIpPrefix1	IPInfo_LocChanges	IPInfo_IpChanges	IPInfo_IpPrefix3Changes	IPInfo_IpPrefix2Changes	IPInfo_IpPrefix1Changes	IPInfo_ForeignIpRatio	MultiReplyTo_MultiReplyTo0	PostReplyRate_ThreadRatio	PostReplyRate_PostsNum	PostReplyRate_ThreadNum	PostReplyRate_UniqeThreadNum	PostReplyRate_UniqeThreadRatio	Time_TimeSpan0	Time_TimeSpan1	Time_TimeSpan2	Time_TimeSpan3	Time_TimeSpan4	Time_TimeSpanAvg	Time_TimeSpanVar	Time_HoursCovered	Time_NowTimeBin	Time_Bins0	Time_Bins1	Time_Bins2	Time_Bins3	Time_Bins4	Time_Bins5	DH_DH0	DH_DH1	DH_DH2	DH_DH3	DH_DH4	Sundry_PostType	Sundry_HistorySize	Sundry_PostsNumLast_1440_Minutes
42744097315	1	0.99728	1	38157596	329271175	地下城与勇士	回复：【转】中国38个世界第一，作为中国人的你，自豪吗？	早上有很多人在人民广场里打球一位老年业余球员来热热身就走他是穿着一条西装裤来的突然有人问他：“你的裤	0	0	0	7.80057	0	1	1	1	0	0	2	10	2	0	2	0	0	0	0	0	0.610864	0	0	0	3.93183	2.19128e-31	3.93183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.532171	0.532171	0	0.539326	0.327381	0.327381	0	5.43121	0.690929	5.13016	0.570073	138	126	0.913669	0.95319	0	0	5.43296	0.691794	4.4	0	0	0	4.4	23.905	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0304569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.165	2.17801	2.39985	2.31365	2.31365	2.31365	2.41109	2.96499	2.91539	10	-1.9	0	-1.9	-1.924	0.127982	-3	0	-1.924	0.127982	0	1	0	0	0	1	0	0	0	1	0	0	-2.29	-2.03333	-2.01	-1.896	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0	10	0	2	0	0	0	0	0	0	2.5	5.75	0.1	3	0	0	0	1	0	0	0	0	0	0	1	0	10	10
42764517512	1	1	1	994427118	puyao2076	健长乐	回复：◆◆想长高必看！现在假的健长乐太多了，一定要认准正品！...	眇您满意，我微笑ЫL	0	0	0	0	0	0	0	0	0	0	3	10	3	0	3	2	0	0	1	0	0	0	0	0	7.42476	3.50605e-30	7.42476	0.7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625385	0.625385	0	0.692308	0.626781	0	0	3.00013	0.00128014	2.72057	0.00156658	19	14	0.75	0.93011	0	0	3.00013	0.00128014	4.4	0	0	0	4.4	13.2006	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0.842105	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	3.50232	3.50232	3.50232	3.49512	3.49512	3.49512	3.61657	3.61657	3.61657	10	0.56	0	0.56	0.384	0.0456711	-3	0	0.384	0.0456711	0	0	1	0	0	1	0	0	0	0	1	0	0.32	0.36	0.41	0.34	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0	10	0	3	0	0	0	0	0	0	2.5	5.75	0.1	4	0	0	0	0	0.1	0.9	0	0	0	0	1	0	10	10
42748871726	1	0.998103	1	271315533	Color_Of_S1UL	levis	回复：╮(╯▽╰)╭★levi's官方旗舰店★促销打折活动，大家来看看	6	0	0	0	7.01302	0	1	1	0	1	0	9	10	8.5	0.277778	9	2	3	2	0	0	0.693147	0.693147	0.693147	0	2.66877	0.0119761	2.77259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.614754	0.614754	0	1.03451	0.0686262	0.109861	0.120695	1	0	0.5	0.545518	0	0	1.03451	0.0686262	4.4	0	0	0	4.4	4.55184	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0.631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	10	-1.24	0	-1.24	-1.204	0.000871111	-3	0	-1.204	0.000871111	0	1	0	0	0	1	0	0	0	1	0	0	-1.23	-1.22	-1.22	-1.216	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0	10	0	2	0	0	0	0	0	0	2.5	5.75	0.1	3	0	0	0	1	0	0	0	0	0	0	1	0	10	10
42761214235	1	0.999867	1	286165941	︵__︵	二手手机	回复：╮(╯▽╰)╭★各品牌手机★天猫优惠促销活动，大家来看看哦	☆w	1.09861	0	1.09861	6.99302	0	1	1	0	1	0	8	10	8	0	8	3	3	3	0	0	0	0	0	0	4.09434	8.76512e-31	4.09434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.540984	0	0	1.15491	0.0895933	0.219722	0.214569	3	0	0.25	0.566021	0	0	1.15491	0.0895933	4.4	0	0	0	4.4	5.08159	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0.736842	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	10	-1.26	0	-1.26	-0.964	0.0866489	-3	0	-0.964	0.0866489	0	1	0	0	0	1	0	0	0	1	0	0	-0.97	-1.05333	-0.99	-1.04	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0	10	0	2	0	0	0	0	0	0	2.5	5.75	0.1	4	0	0	0	0	1	0	0	0	0	0	1	0	10	10
42762468984	1	0.999915	1	982418734	发如雪邂逅	罗麦	回复：☆★☆罗麦事业真的可以做吗，适合什么样的人群做呢！★☆★	罗麦值得选择	0	0	0	3.13549	1	0	0	0	0	2	8	10	8	0	8	1	1	1	0	0	0	0	0	0	5.82008	8.76512e-31	5.82008	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.9	0.9	0	1	0.440007	0	0	2.56495	0	2.56495	0	12	12	1	1	0	0	2.56495	0	4.4	0	0	0	4.4	11.2858	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.1	0	0	0	0	0	1	1	3.34563	3.34563	3.34563	3.34563	3.34563	3.34563	3.34563	3.34563	3.34563	10	-0.68	0	-0.68	-1.038	0.0739956	-3	0	-1.038	0.0739956	0	1	0	0	0	1	0	0	0	1	0	0	-0.72	-0.866667	-0.94	-1.012	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0	10	0	7	0	0	0	0	0	0	2.5	5.75	0.1	4	0	0	0	0	1	0	0	0	0	0	1	0	10	10
42758441567	1	0.998765	1	696335133	tang438174786	李毅	回复：★★★★★★★最近收集的各种福利，要的速度了★★★★★★	上高中，一次偷偷把同学手机里我的号码换成了爸爸，上课时发短信给他:孩子，赶紧回来吧，咱家中了1000万，	3.2581	3.13549	0.122602	6.24028	1	1	1	1	0	0	10	10	7	0	7	2	0	0	1	0	0	0	0	0	12.843	0	12.843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.429933	0.429933	0	0.354839	0.221212	0	0	4.53751	0.0817826	4.38637	0.071773	109	92	0.845455	0.972707	0	0	4.53751	0.0817826	4.4	0	0	0	4.4	19.965	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.019802	0	0	0	0	0	0	0.00909091	0	0.00909091	0	0	0	0	0.180587	0.180587	0.180587	0.180587	1	1	2.14968	2.44874	2.97023	2.20923	2.20923	2.20923	2.29247	2.78897	2.77949	10	-1.14	0	-1.14	-1.22	0.0850667	-3	0	-1.22	0.0850667	0	1	0	0	0	1	0	0	0	1	0	0	-1.04	-1.18	-1.09	-1.136	1	2	2	2	2	1	2	2	2	2	0	0.00996016	0	10	0	3	0	0	0	0	0	0	2.5	5.75	0.2	4	0	0	0	0	1	0	0	0	0	0	1	0	10	10
42748035722	1	0.966238	1	278116028	xu005683	魔兽世界	回复：★★★★★★★最近收集的各种福利，要的速度了★★★★★★	小朋友，我看你骨骼清奇，并非凡人，将来必成大业！不如这样，你把鼠标移到我头像上，那里有关注二字，你把	0.693147	2.70805	-2.0149	7.00216	1	1	1	1	0	0	8	10	0	0	0	2	0	0	1	0	0	0	0	0	3.93183	2.19128e-31	3.93183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485299	0.485299	0.2	0.363636	0.325926	0	0	4.43946	0.0955669	4.23043	0.156257	134	116	0.866667	0.961572	0	0	4.44323	0.0916148	4.4	0	0	0	4.4	19.5502	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0502793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.20176	2.76346	2.15687	2.3565	2.3565	2.3565	2.59041	2.91997	2.81998	10	-1.02	0	-1.02	-1.37	0.0404667	-3	0	-1.37	0.0404667	0	1	0	0	0	1	0	0	0	1	0	0	-1.34	-1.41333	-1.42	-1.412	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0	10	0	5	0	0	0	0	0	0	2.5	5.75	0.2	3	0	0	0	1	0	0	0	0	0	0	1	0	10	10
42744405297	1	0.999697	1	592388093	翔仔大哥	滕州	回复：2013年风靡中国的现－京，２人麻 ＿将，，小伙伴快来吧	<img class="BDE_Smiley" height="200" src="http://static.tieba.baidu.com/tb/editor/images/qw_cat_smal	0.693147	2.07944	-1.38629	6.46459	1	1	1	1	0	0	8	10	4.3	8.9	6	1	1	1	0	0	2.02533	2.02533	1.41848	1.05492	2.25789	2.15656	1.94591	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	1.5	0	1.09861	5.4782e-32	0	0	2	0	0.333333	0.476505	0	0	5.03695	8.76512e-31	4.4	0	0	0	4.4	22.1626	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	10	-1.52	0	-1.52	-1.52	5.4782e-32	-3	0	-1.52	5.4782e-32	0	1	0	0	0	1	0	0	0	1	0	0	-1.52	-1.52	-1.52	-1.52	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0	10	0	10	0	0	0	0	0	0	2.5	5.75	0.1	3	0	0	0	1	0	0	0	0	0	0	1	0	10	10
42758387237	1	0.999954	1	284150060	hk472724	天才相师	回复：v 最新内涵图，你看过我跟你姓。	振东不满的说：“哎哎！这叫兄弟吗？”	0	0	0	6.99393	0	0	1	1	0	0	3	10	0	0	0	2	0	0	1	0	0.693147	0.693147	0.693147	0.693147	6.05705	5.01843	8.18228	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.360746	0.37268	0	0.292683	0.511364	0.511364	0	4.21596	0.524164	4.04725	0.584573	36	26	0.72973	0.967655	0	0	4.21596	0.524164	4.4	0	0	0	4.4	18.5502	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0386473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191719	0	0.191719	1	1	2.72241	3.12166	2.86293	2.40507	2.40507	2.40507	2.61839	3.20772	2.79788	10	-0.98	0	-0.98	-1.342	0.129196	-3	0	-1.342	0.129196	0	1	0	0	0	1	0	0	0	1	0	0	-1.1	-1.12	-1.265	-1.276	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0	10	0	2	0	0	0	0	0	0	2.5	5.75	0.1	4	0	0	0	0	1	0	0	0	0	0	1	0	10	10
42740018989	1	0.997663	1	992391884	井之原朵孙	地下城与勇士	回复：爆3个SS！强13天霜土豪剑魂暴砍深渊！	HOHO.	0	0	0	1.38629	0	0	0	0	0	0	3	10	3	0	3	1	1	1	0	0	0	0	0	0	3.93183	2.19128e-31	3.93183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141146	0.150035	0	0	0.425532	0	0	3.02824	1.53162	2.72843	2.29575	5	0	0.166667	0.925571	0	0	3.03589	1.54618	4.4	0	0	0	4.4	13.3579	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0314961	0	0	0	0	0	0	0	0	0	0	0.3	0	0.3	0	0.496494	0	0.496494	1	1	2.5	2.5	2.5	2.75867	2.75867	2.75867	3.20075	3.27151	3.39042	10	-1.34	0	-1.34	-1.442	0.0865289	-3	0	-1.442	0.0865289	0	1	0	0	0	1	0	0	0	1	0	0	-1.4	-1.39333	-1.35	-1.3	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0	10	0	2	0	0	0	0	0	0	2.5	5.75	0.1	2	0	0	1	0	0	0	0	0	0	0	1	0	10	10
42732772183	1	0.999997	1	71033108	cy841001	波多野结衣	回复：波姐包括最新heyzo0474在内的58部作品合集~~~~~~~~~~~~~	小手一抖经验到手NXL挛絻紎425	0	0	0	7.63675	0	0	1	0	1	0	3	10	3	0	3	2	0	0	1	0	0	0	0	0	4.20469	8.76512e-31	4.20469	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502188	0.502188	0	0.541667	0	0	0	3.3673	2.19128e-31	3.13549	0	28	22	0.793103	0.946923	0	0	3.3673	2.19128e-31	4.4	0	0	0	4.4	14.8161	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.756757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4.41343	3.85477	4.73214	4.20653	4.20653	4.20653	4.43014	4.06977	4.75052	10	-0.8	0	-0.8	-0.798	4e-05	-3	0	-0.798	4e-05	0	1	0	0	0	1	0	0	0	1	0	0	-0.8	-0.8	-0.8	-0.8	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0	10	0	1	0	0	0	0	0	0	2.5	5.75	0.1	2	0	0	1	0	0	0	0	0	0	0	1	0	10	10
42751128417	1	0.999997	1	353063335	454137926	武动乾坤	回复：大声的告诉我谁最帅，	奇瑕老头语重心长的说：“你女儿接位时，你儿子就到美国去躲风头，你们要想办法把一个叫壑斌栓留在紫婷小姐	0	0	0	6.87936	0	0	1	1	0	0	2	10	0	0	0	0	0	0	0	0	1.47081	0.943348	0.693147	1.47081	4.65225	8.90955	9.0833	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435842	0.435842	0	0.444444	0.553146	0.403486	0	4.45906	0.473625	4.30044	0.557652	152	126	0.830065	0.970944	0	0	4.45906	0.473625	4.4	0	0	0	4.4	19.6199	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0469484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.42822	3.28301	2.2359	2.28628	2.28628	2.28628	2.50896	3.12275	2.68861	10	-1.64	0	-1.64	-1.646	0.0706711	-3	0	-1.646	0.0706711	0	1	0	0	0	1	0	0	0	1	0	0	-1.83	-1.88667	-1.72	-1.708	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0	10	0	6	0	0	0	0	0	0	2.5	5.75	0.1	3	0	0	0	1	0	0	0	0	0	0	1	0	10	10
42736916540	1	0.9999	1	593509873	吾爱破解38307	甲亢	回复：甲亢会影响怀孕吗 北京华康中医院专家介绍	ccccccccccccccccccccccccxxxssee	0	0	0	6.46147	1	0	1	1	0	0	8	10	8	0	8	1	0	0	0	0	0	0	0	0	3.49651	2.19128e-31	3.49651	0.8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.880939	0	0	3.46574	2.19128e-31	0	0	31	0	0.03125	0.223927	0	0	3.46574	2.19128e-31	4.4	0	0	0	4.4	15.2492	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.1	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	10	-1.12	0	-1.12	-1.066	0.0194711	-3	0	-1.066	0.0194711	0	1	0	0	0	1	0	0	0	1	0	0	-1.16	-1.14	-1.105	-1.116	1	10	9	3	2	1	10	10	4	4	0	0.00996016	0	10	0	10	0	0	0	0	0	0	2.5	5.75	0.2	2	0	0	1	0	0	0	0	0	0	0	1	0	10	10
42753378628	1	0.999968	1	992732146	zasrdki90661	穿越火线	回复：居然看到玉pu团这种东西。。。拿来分享吧  !~@	<img class="BDE_Smiley" height="200" src="http://static.tieba.baidu.com/tb/editor/images/qw_cat_smal	0	0	0	1.38629	0	0	0	0	0	0	2	10	2	0	2	2	0	0	1	0	1.27985	1.27985	0.897946	0.673012	4.71055	0.770123	3.93183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.621932	0.573686	0	0.911888	1.60041	0	0	0	0	1	0.523043	0	0	5.3423	0.213254	4.4	0	0	0	4.4	23.5061	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	10	-0.82	0	-0.82	-1.032	0.04304	-3	0	-1.032	0.04304	0	1	0	0	0	1	0	0	0	1	0	0	-0.92	-1.07333	-1.01	-0.996	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0	10	0	5	0	0	0	0	0	0	2.5	5.75	0.1	4	0	0	0	0	1	0	0	0	0	0	1	0	10	10
42747069586	1	0.996731	1	994287733	d刽om	穿越火线	回复：据说渣电脑和手机都打不出这个字	昂	0	0	0	0	0	0	0	0	0	0	3	1	3	0	3	2	1	2	0	0	0	0	0	0	3.93183	0	3.93183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09861	0	1.09861	0	2	2	1	1	0	0	1.09861	0	4.4	0	0	0	4.4	4.83389	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.333333	0	0.333333	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	1	-1.28	0	-1.28	-1.28	0	-3	0	-1.28	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.14	-2.42667	-2.57	-2.656	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	2.5	5.75	0	3	0	0	0	1	0	0	0	0	0	0	1	0	1	1
42735474003	1	0.996276	1	828467693	流云度水水水	英雄联盟	回复：内 地首★ 款 可以 做 ★爱 的4D成人 娱 乐 游 戏 快 来 玩	妹要啊	1.09861	1.09861	0	5.60212	1	0	0	0	0	0	9	10	9	0	9	1	1	1	0	0	0	0	0	0	3.93183	2.19128e-31	3.93183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170833	0.170833	0	0.25	0	0	0	1.99078	0.0795355	1.97408	0.0610113	6	6	1	0.994414	0	0	1.99078	0.0795355	4.4	0	0	0	4.4	8.75944	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0416667	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0.5	1	4.05526	4.05526	4.05526	3.0513	3.0513	3.0513	3.69015	3.69015	3.69015	10	-1.08	0	-1.08	-1.062	0.00279556	-3	0	-1.062	0.00279556	0	1	0	0	0	1	0	0	0	1	0	0	-1.05	-1.06	-1.055	-1.06	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0	10	0	1	0	0	0	0	0	0	2.5	5.75	0.1	2	0	0	1	0	0	0	0	0	0	0	1	0	10	10
42743069087	1	0.999983	1	991454592	kongzhou0956	岳池	回复：你不快乐是因为你没有好好爱自己	<a href="http://t.cn/zTKa2DH" target="_blank">http://t.cn/zTKa2DH</a>	0	0	0	1.79176	0	0	0	0	0	0	2	5	0	0	0	2	0	0	1	0	1.05492	1.05492	0.500402	0.500402	7.25505	4.17733	3.63759	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203376	0.134058	0	1.79176	0	0	0	5	0	0.166667	0.358197	0	0	4.2485	0	4.08	0	0	0	4.144	17.6058	3.76	4.4	0.833333	0	0	0	0	0	0	0	0.2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	5	-0.74	0	-0.74	-0.7	0.0034	-3	0	-0.7	0.0034	0	1	0	0	0	1	0	0	0	1	0	0	-0.67	-0.686667	-0.7	-0.7	5	5	5	5	5	5	5	5	5	5	0	0	0	5	0	5	0	0	0	0	0	0	2.5	5.75	0.4	2	0	0	0.8	0.2	0	0	0	0	0	0	0.00260417	0	5	5
42755534715	1	0.993206	1	341960512	哥淡淡hui了	李毅	回复：权志龙吧可以发帖了	专业指导.电脑入门基本知识2.个人电脑安全防御3.各种软件编程技术4.Asp和Asp.Net的区别电脑常用技巧安全技	0.693147	5.40717	-4.71402	6.90073	1	1	1	1	0	1	11	4	11	0	11	1	2	1	0	0	0	0	0	0	12.843	0	12.843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.527108	0.527108	0.5	1	0.220216	0	0	5.83801	5.25973	5.69205	4.82286	1079	888	0.823148	0.978654	0	0	5.84078	5.26821	4.4	0	0	0	4.4	25.6994	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.00591716	0	0	0	0	0	0	0.00184502	0	0.00184502	0.25	0	0.25	0	0	0.877448	0	0.877448	1	1	2.24316	2.59029	2.74126	2.4592	2.4592	2.4592	2.4592	2.71955	2.83277	4	-1.74	0	-1.74	-1.655	0.00703333	-3	0	-1.655	0.00703333	0	1	0	0	0	1	0	0	0	1	0	0	-1.71	-1.69333	-1.655	-1.924	1	1	1	1	1	1	1	1	1	1	0	0	0	4	0	4	0	0	0	0	0	0	2.5	5.75	0.25	5	0	0	0	0	0.75	0.25	0	0	0	0	1	0	4	4
